operation,sample_ms
verify,0.719916
verify,0.719542
verify,0.722500
verify,0.734542
verify,0.711333
verify,0.687375
verify,0.708792
verify,0.717500
verify,0.721958
verify,0.718417
verify,0.728333
verify,0.718833
verify,0.719417
verify,0.717583
verify,0.719208
verify,0.719667
verify,0.718834
verify,0.719291
verify,0.721709
verify,0.721125
verify,0.718833
verify,0.718542
verify,0.719834
verify,0.718875
verify,0.721166
verify,0.717666
verify,0.743541
verify,0.720292
verify,0.718333
verify,0.717917
verify,0.724625
verify,0.722500
verify,0.728708
verify,0.719334
verify,0.724250
verify,0.734959
verify,0.718250
verify,0.718125
verify,0.722875
verify,0.720458
verify,0.721500
verify,0.720291
verify,0.720666
verify,0.729000
verify,0.735291
verify,0.748209
verify,0.694292
verify,0.702542
verify,0.732666
verify,0.729166
verify,0.714709
verify,0.724709
verify,0.723291
verify,0.718042
verify,0.722958
verify,0.741084
verify,0.727833
verify,0.720042
verify,0.724708
verify,0.727709
verify,0.736334
verify,0.721375
verify,0.726833
verify,0.739125
verify,0.721667
verify,0.721000
verify,0.718583
verify,0.728667
verify,0.723542
verify,0.720833
verify,0.720750
verify,0.742667
verify,0.742709
verify,0.743959
verify,0.722791
verify,0.729416
verify,0.721833
verify,0.718917
verify,0.720917
verify,0.727541
verify,0.725584
verify,0.720041
verify,0.721833
verify,0.749542
verify,0.730000
verify,0.717375
verify,0.728709
verify,0.720459
verify,0.719417
verify,0.718250
verify,0.724708
verify,0.734459
verify,0.718208
verify,0.717500
verify,0.721250
verify,0.744042
verify,0.719333
verify,0.719542
verify,0.720750
verify,0.717750
verify,0.728250
verify,0.718750
verify,0.719500
verify,0.717708
verify,0.718250
verify,0.718583
verify,0.736125
verify,0.717583
verify,0.718875
verify,0.717791
verify,0.719625
verify,0.718000
verify,0.718958
verify,0.759959
verify,0.726125
verify,0.719250
verify,0.720500
verify,0.718958
verify,0.738917
verify,0.719042
verify,0.729375
verify,0.720500
verify,0.719916
verify,0.717000
verify,0.727625
verify,0.718542
verify,0.720917
verify,0.720000
verify,0.719791
verify,0.718625
verify,0.725208
verify,0.731958
verify,0.744958
verify,0.722167
verify,0.719750
verify,0.718458
verify,0.721125
verify,0.719542
verify,0.721292
verify,0.722125
verify,0.722458
verify,0.743667
verify,0.729542
verify,0.726458
verify,0.721375
verify,0.729417
verify,0.719667
verify,0.720666
verify,0.718125
verify,0.720375
verify,0.723208
verify,0.720667
verify,0.721417
verify,0.718167
verify,0.721000
verify,0.723500
verify,0.718875
verify,0.719375
verify,0.721666
verify,0.718250
verify,0.722625
verify,0.719125
verify,0.721666
verify,0.723792
verify,0.737958
verify,0.720333
verify,0.719875
verify,0.717917
verify,0.729916
verify,0.721208
verify,0.720208
verify,0.720416
verify,0.720292
verify,0.719250
verify,0.721500
verify,0.718666
verify,0.720417
verify,0.719334
verify,0.721666
verify,0.720083
verify,0.720500
verify,0.719584
verify,0.721208
verify,0.725042
verify,0.721083
verify,0.720959
verify,0.723166
verify,0.726709
verify,0.722125
verify,0.724958
verify,0.724000
verify,0.720292
verify,0.720084
verify,0.738125
verify,0.723084
verify,0.721375
verify,0.722292
verify,0.737292
verify,0.724792
verify,0.720291
verify,0.721125
verify,0.751333
verify,0.739209
verify,0.707417
verify,0.853333
verify,0.742458
verify,0.706292
verify,0.713167
verify,0.720292
verify,0.717916
verify,0.764042
verify,0.760333
verify,0.695583
verify,0.679708
verify,0.724250
verify,0.714542
verify,0.721875
verify,0.722417
verify,0.706375
verify,0.722250
verify,0.711750
verify,0.718417
verify,0.718875
verify,0.718500
verify,0.720584
verify,0.719291
verify,0.745750
verify,0.732750
verify,0.726125
verify,0.724416
verify,0.720250
verify,0.721167
verify,0.720292
verify,0.734542
verify,0.724958
verify,0.719125
verify,0.720500
verify,0.723125
verify,0.720250
verify,0.720458
verify,0.718917
verify,0.719084
verify,0.723292
verify,0.723334
verify,0.731625
verify,0.720833
verify,0.719666
verify,0.720250
verify,0.721500
verify,0.719000
verify,0.722417
verify,0.719750
verify,0.720084
verify,0.721583
verify,0.720083
verify,0.726708
verify,0.737541
verify,0.722625
verify,0.723834
verify,0.718875
verify,0.720583
verify,0.720334
verify,0.721250
verify,0.720792
verify,0.722917
verify,0.718000
verify,0.718541
verify,0.718667
verify,0.720125
verify,0.722625
verify,0.725500
verify,0.722625
verify,0.736708
verify,0.726167
verify,0.723500
verify,0.722542
verify,0.720500
verify,0.718208
verify,0.723292
verify,0.731083
verify,0.728875
verify,0.721625
verify,0.721792
verify,0.726375
verify,0.721250
verify,0.721625
verify,0.721875
verify,0.723291
verify,0.722083
verify,0.719209
verify,0.728250
verify,0.722000
verify,0.719875
verify,0.725625
verify,0.721791
verify,0.722291
verify,0.721583
verify,0.727667
verify,0.721625
verify,0.720333
verify,0.723500
verify,0.725583
verify,0.730458
verify,0.721959
verify,0.724166
verify,0.723250
verify,0.721542
