operation,sample_ms
keygen,0.436542
keygen,0.433917
keygen,0.433375
keygen,0.436334
keygen,0.433791
keygen,0.433625
keygen,0.433791
keygen,0.433583
keygen,0.434292
keygen,0.433959
keygen,0.433959
keygen,0.436709
keygen,0.433500
keygen,0.433625
keygen,0.436916
keygen,0.433667
keygen,0.433750
keygen,0.433875
keygen,0.438375
keygen,0.433417
keygen,0.445250
keygen,0.433958
keygen,0.433959
keygen,0.433791
keygen,0.433792
keygen,0.434084
keygen,0.467166
keygen,0.444625
keygen,0.436791
keygen,0.433875
keygen,0.438334
keygen,0.436708
keygen,0.436583
keygen,0.433792
keygen,0.435542
keygen,0.433583
keygen,0.434666
keygen,0.437209
keygen,0.433708
keygen,0.436333
keygen,0.433625
keygen,0.446334
keygen,0.431291
keygen,0.437084
keygen,0.433375
keygen,0.433500
keygen,0.436875
keygen,0.432375
keygen,0.432334
keygen,0.434334
keygen,0.436000
keygen,0.433208
keygen,0.432167
keygen,0.442958
keygen,0.434334
keygen,0.432750
keygen,0.430708
keygen,0.432875
keygen,0.439875
keygen,0.440250
keygen,0.429959
keygen,0.434416
keygen,0.431959
keygen,0.437000
keygen,0.470667
keygen,0.446750
keygen,0.438333
keygen,0.433333
keygen,0.434833
keygen,0.436333
keygen,0.433000
keygen,0.431917
keygen,0.429709
keygen,0.433666
keygen,0.434125
keygen,0.430875
keygen,0.433208
keygen,0.432334
keygen,0.430625
keygen,0.444333
keygen,0.439667
keygen,0.434500
keygen,0.439708
keygen,0.439667
keygen,0.438458
keygen,0.438250
keygen,0.439375
keygen,0.452791
keygen,0.437833
keygen,0.436292
keygen,0.438875
keygen,0.440083
keygen,0.437375
keygen,0.437250
keygen,0.436208
keygen,0.440167
keygen,0.447417
keygen,0.440542
keygen,0.436667
keygen,0.436208
keygen,0.439459
keygen,0.502916
keygen,0.522458
keygen,0.453667
keygen,0.463917
keygen,0.433375
keygen,0.439500
keygen,0.440208
keygen,0.440000
keygen,0.441583
keygen,0.441750
keygen,0.439791
keygen,0.440042
keygen,0.440375
keygen,0.436417
keygen,0.461667
keygen,0.447834
keygen,0.498125
keygen,0.445459
keygen,0.440125
keygen,0.447833
keygen,0.449208
keygen,0.446625
keygen,0.444000
keygen,0.446500
keygen,0.449541
keygen,0.449125
keygen,0.448833
keygen,0.448667
keygen,0.448750
keygen,0.449500
keygen,0.449041
keygen,0.449167
keygen,0.449500
keygen,0.448875
keygen,0.449084
keygen,0.449583
keygen,0.449208
