timestamp,worker_id,ops_total,analysis_ops,rss_bytes,system_cpu_percent,cpu_temperature_c
1763116415.221449,3,55295,47826,46006272,65.86,
1763116415.221564,5,56113,48542,46022656,65.86,
1763116415.221617,1,55661,48338,46186496,65.86,
1763116415.471315,0,57764,50333,46186496,65.86,
1763116415.471494,4,57911,50569,46252032,65.86,
1763116415.471495,2,57882,50485,46481408,65.86,
1763116415.471505,1,57683,50360,46186496,65.86,
1763116415.471519,5,58065,50494,46022656,65.86,
1763116415.471542,3,57287,49818,46006272,65.86,
1763116415.721364,0,59769,52338,46186496,65.86,
1763116415.721391,4,59950,52608,46252032,65.86,
1763116415.721563,1,59658,52335,46186496,65.86,
1763116415.721709,2,59909,52512,46481408,65.86,
1763116415.721713,3,59312,51843,46022656,65.86,
1763116415.721732,5,60036,52465,46022656,65.86,
1763116415.971389,3,61389,53920,46022656,65.86,
1763116415.971492,1,61694,54371,46186496,65.86,
1763116415.971496,0,61790,54359,46186496,65.86,
1763116415.971505,5,62074,54503,46022656,65.86,
1763116415.971497,2,61910,54513,46481408,65.86,
1763116415.971533,4,61936,54594,46252032,65.86,
1763116416.221364,0,63843,56412,46186496,65.86,
1763116416.221383,3,63376,55907,46022656,65.86,
1763116416.221377,2,63915,56518,46481408,65.86,
1763116416.221478,1,63708,56385,46186496,65.86,
1763116416.221486,4,63935,56593,46252032,65.86,
1763116416.221540,5,64094,56523,46022656,65.86,
1763116416.471339,3,65388,57919,46022656,65.86,
1763116416.471447,0,65898,58467,46186496,65.86,
1763116416.471473,1,65767,58444,46186496,65.86,
1763116416.471463,4,65983,58641,46252032,65.86,
1763116416.471470,2,65939,58542,46481408,65.86,
1763116416.471491,5,66127,58556,46022656,65.86,
1763116416.721411,2,67890,60493,46481408,65.86,
1763116416.721498,3,67412,59943,46022656,65.86,
1763116416.721515,1,67789,60466,46186496,65.86,
1763116416.721500,0,67935,60504,46186496,65.86,
1763116416.721553,4,68049,60707,46252032,65.86,
1763116416.721563,5,68087,60516,46022656,65.86,
1763116416.971423,0,69947,62516,46186496,65.86,
1763116416.971444,4,70091,62749,46252032,65.86,
1763116416.971453,1,69812,62489,46186496,65.86,
1763116416.971459,5,70076,62505,46022656,65.86,
1763116416.971496,2,69879,62482,46481408,65.86,
1763116416.971506,3,69453,61984,46022656,65.86,
1763116417.221349,0,71950,64519,46186496,65.86,
1763116417.221387,3,71439,63970,46022656,65.86,
1763116417.221422,5,72084,64513,46022656,65.86,
1763116417.221477,4,72051,64709,46252032,65.86,
1763116417.221592,1,71803,64480,46186496,65.86,
1763116417.221818,2,71879,64482,46481408,65.86,
1763116417.471424,2,73912,66515,46481408,65.86,
1763116417.471512,4,74034,66692,46252032,65.86,
1763116417.471523,5,74075,66504,46022656,65.86,
1763116417.471521,0,73928,66497,46186496,65.86,
1763116417.471555,3,73475,66006,46022656,65.86,
1763116417.471562,1,73855,66532,46186496,65.86,
1763116417.721462,3,75477,68008,46022656,65.86,
1763116417.721462,1,75899,68576,46186496,65.86,
1763116417.721479,2,75919,68522,46481408,65.86,
1763116417.721484,5,76136,68565,46022656,65.86,
1763116417.721513,0,75933,68502,46186496,65.86,
1763116417.721523,4,76098,68756,46252032,65.86,
1763116417.971344,0,77918,70487,46186496,65.86,
1763116417.971396,1,77896,70573,46186496,65.86,
1763116417.971405,3,77539,70070,46022656,65.86,
1763116417.971514,2,77928,70531,46481408,65.86,
1763116417.971521,4,78125,70783,46252032,65.86,
1763116417.971544,5,78162,70591,46022656,65.86,
1763116418.221460,1,79991,72668,46186496,65.86,
1763116418.221452,3,79626,72157,46022656,65.86,
1763116418.221480,2,80020,72623,46481408,65.86,
1763116418.221490,4,80106,72764,46252032,65.86,
